"row_id","order_id","order_date","ship_date","ship_mode","customer_id","customer_name","segment","country","city","state","postal_code","region","product_id","category","sub_category","product_name","sales","quantity","discount","profit","order_priority","shipping_cost","customer_tenure","marketing_channel","product_rating","return_status","payment_method"
60361,"CA-2014-144029","2014-05-26","2014-05-31","Standard Class","MM-18055","Michelle Moray","Consumer","United States","Chicago","Illinois","60623","Central","FUR-CH-10003981","Furniture","Chairs","Global Commerce Series Low-Back Swivel/Tilt Chairs","359.77",2,"0.3","-5.14","Low","27.99","Returning","Social Media","2","No","Net Banking"
32653,"CA-2014-144029","2014-05-26","2014-05-31","Standard Class","MM-18055","Michelle Moray","Consumer","United States","Chicago","Illinois","60623","Central","FUR-CH-10003981","Furniture","Chairs","Global Commerce Series Low-Back Swivel/Tilt Chairs","359.77",2,"0.3","-5.14","High","37.6","New","Email","5","No","Credit Card"
21290,"CA-2014-144029","2014-05-26","2014-05-31","Standard Class","MM-18055","Michelle Moray","Consumer","United States","Chicago","Illinois","60623","Central","FUR-CH-10003981","Furniture","Chairs","Global Commerce Series Low-Back Swivel/Tilt Chairs","359.77",2,"0.3","-5.14","High","53.8","Returning","Social Media","4","No","UPI"
70871,"CA-2014-144029","2014-05-26","2014-05-31","Standard Class","MM-18055","Michelle Moray","Consumer","United States","Chicago","Illinois","60623","Central","FUR-CH-10003981","Furniture","Chairs","Global Commerce Series Low-Back Swivel/Tilt Chairs","359.77",2,"0.3","-5.14","Low","50.4","Returning","Email","2","No","Cash on Delivery"
78198,"CA-2014-144029","2014-05-26","2014-05-31","Standard Class","MM-18055","Michelle Moray","Consumer","United States","Chicago","Illinois","60623","Central","FUR-CH-10003981","Furniture","Chairs","Global Commerce Series Low-Back Swivel/Tilt Chairs","359.77",2,"0.3","-5.14","Critical","33.3","Returning","Referral","2","No","Credit Card"
72739,"CA-2014-144029","2014-05-26","2014-05-31","Standard Class","MM-18055","Michelle Moray","Consumer","United States","Chicago","Illinois","60623","Central","FUR-CH-10003981","Furniture","Chairs","Global Commerce Series Low-Back Swivel/Tilt Chairs","359.77",2,"0.3","-5.14","High","34.04","Returning","Email","5","No","Cash on Delivery"
37142,"CA-2014-144029","2014-05-26","2014-05-31","Standard Class","MM-18055","Michelle Moray","Consumer","United States","Chicago","Illinois","60623","Central","FUR-CH-10003981","Furniture","Chairs","Global Commerce Series Low-Back Swivel/Tilt Chairs","359.77",2,"0.3","-5.14","Critical","22.64","Returning","Referral","4","No","Cash on Delivery"
11925,"CA-2014-140473","2014-05-30","2014-06-03","Standard Class","MC-17425","Mark Cousins","Corporate","United States","Chicago","Illinois","60623","Central","TEC-CO-10004202","Technology","Copiers","Brother DCP1000 Digital 3 in 1 Multifunction Machine","719.98",3,"0.2","135","Low","97.55","Returning","Direct","2","No","Cash on Delivery"
74273,"CA-2014-140473","2014-05-30","2014-06-03","Standard Class","MC-17425","Mark Cousins","Corporate","United States","Chicago","Illinois","60623","Central","TEC-CO-10004202","Technology","Copiers","Brother DCP1000 Digital 3 in 1 Multifunction Machine","719.98",3,"0.2","135","Low","85.72","Returning","Social Media","2","No","Net Banking"
44355,"CA-2014-140473","2014-05-30","2014-06-03","Standard Class","MC-17425","Mark Cousins","Corporate","United States","Chicago","Illinois","60623","Central","TEC-CO-10004202","Technology","Copiers","Brother DCP1000 Digital 3 in 1 Multifunction Machine","719.98",3,"0.2","135","Medium","89.83","Returning","Ads","3","No","UPI"
29044,"CA-2014-140473","2014-05-30","2014-06-03","Standard Class","MC-17425","Mark Cousins","Corporate","United States","Chicago","Illinois","60623","Central","TEC-CO-10004202","Technology","Copiers","Brother DCP1000 Digital 3 in 1 Multifunction Machine","719.98",3,"0.2","135","Critical","53.31","New","Direct","1","No","Cash on Delivery"
83316,"CA-2014-140473","2014-05-30","2014-06-03","Standard Class","MC-17425","Mark Cousins","Corporate","United States","Chicago","Illinois","60623","Central","TEC-CO-10004202","Technology","Copiers","Brother DCP1000 Digital 3 in 1 Multifunction Machine","719.98",3,"0.2","135","High",NULL,"Returning","Referral","4","No","Net Banking"
35417,"CA-2014-145800","2014-05-30","2014-06-05","Standard Class","SS-20410","Shahid Shariari","Consumer","United States","Buffalo Grove","Illinois","60089","Central","FUR-TA-10001539","Furniture","Tables","Chromcraft Rectangular Conference Tables","355.46",3,"0.5","-184.84","Low","40.3","Returning","Referral","2","No","UPI"
34688,"CA-2014-145800","2014-05-30","2014-06-05","Standard Class","SS-20410","Shahid Shariari","Consumer","United States","Buffalo Grove","Illinois","60089","Central","FUR-TA-10001539","Furniture","Tables","Chromcraft Rectangular Conference Tables","355.46",3,"0.5","-184.84","High","51.36","New","Email","1","No","UPI"
65070,"CA-2014-145800","2014-05-30","2014-06-05","Standard Class","SS-20410","Shahid Shariari","Consumer","United States","Buffalo Grove","Illinois","60089","Central","FUR-TA-10001539","Furniture","Tables","Chromcraft Rectangular Conference Tables","355.46",3,"0.5","-184.84","Low","23.84","New","Email","5","No","UPI"
63186,"CA-2014-140473","2014-05-30","2014-06-03","Standard Class","MC-17425","Mark Cousins","Corporate","United States","Chicago","Illinois","60623","Central","TEC-CO-10004202","Technology","Copiers","Brother DCP1000 Digital 3 in 1 Multifunction Machine","719.98",3,"0.2","135","Low","41.37","Returning","Email","2","No","Cash on Delivery"
69946,"CA-2014-145800","2014-05-30","2014-06-05","Standard Class","SS-20410","Shahid Shariari","Consumer","United States","Buffalo Grove","Illinois","60089","Central","FUR-TA-10001539","Furniture","Tables","Chromcraft Rectangular Conference Tables","355.46",3,"0.5","-184.84","Low","43.74","Returning","Referral","4","No","Credit Card"
71536,"CA-2014-140473","2014-05-30","2014-06-03","Standard Class","MC-17425","Mark Cousins","Corporate","United States","Chicago","Illinois","60623","Central","TEC-CO-10004202","Technology","Copiers","Brother DCP1000 Digital 3 in 1 Multifunction Machine","719.98",3,"0.2","135","Medium","95.26","New","Direct","3","No","Credit Card"
48938,"CA-2014-140473","2014-05-30","2014-06-03","Standard Class","MC-17425","Mark Cousins","Corporate","United States","Chicago","Illinois","60623","Central","TEC-CO-10004202","Technology","Copiers","Brother DCP1000 Digital 3 in 1 Multifunction Machine","719.98",3,"0.2","135","Medium","54.78","Returning","Social Media","4","Yes","Credit Card"
39541,"CA-2014-140473","2014-05-30","2014-06-03","Standard Class","MC-17425","Mark Cousins","Corporate","United States","Chicago","Illinois","60623","Central","TEC-CO-10004202","Technology","Copiers","Brother DCP1000 Digital 3 in 1 Multifunction Machine","719.98",3,"0.2","135","Low","100.54","New","Email","4","Yes","Credit Card"
31904,"CA-2014-145800","2014-05-30","2014-06-05","Standard Class","SS-20410","Shahid Shariari","Consumer","United States","Buffalo Grove","Illinois","60089","Central","FUR-TA-10001539","Furniture","Tables","Chromcraft Rectangular Conference Tables","355.46",3,"0.5","-184.84","Low","52.47","Returning","Social Media","1","No","Credit Card"
81836,"CA-2014-145800","2014-05-30","2014-06-05","Standard Class","SS-20410","Shahid Shariari","Consumer","United States","Buffalo Grove","Illinois","60089","Central","FUR-TA-10001539","Furniture","Tables","Chromcraft Rectangular Conference Tables","355.46",3,"0.5","-184.84","Medium","42.73","Returning","Social Media","1","No","Cash on Delivery"
68585,"CA-2014-140473","2014-05-30","2014-06-03","Standard Class","MC-17425","Mark Cousins","Corporate","United States","Chicago","Illinois","60623","Central","TEC-CO-10004202","Technology","Copiers","Brother DCP1000 Digital 3 in 1 Multifunction Machine","719.98",3,"0.2","135","Medium","66.52","New","Ads","4","No","Cash on Delivery"
84289,"CA-2014-145800","2014-05-30","2014-06-05","Standard Class","SS-20410","Shahid Shariari","Consumer","United States","Buffalo Grove","Illinois","60089","Central","FUR-TA-10001539","Furniture","Tables","Chromcraft Rectangular Conference Tables","355.46",3,"0.5","-184.84","Critical","21.63","Returning","Social Media","5","No","Net Banking"
67872,"CA-2014-140473","2014-05-30","2014-06-03","Standard Class","MC-17425","Mark Cousins","Corporate","United States","Chicago","Illinois","60623","Central","TEC-CO-10004202","Technology","Copiers","Brother DCP1000 Digital 3 in 1 Multifunction Machine","719.98",3,"0.2","135","High","64.78","New","Ads","4","No","Credit Card"
95867,"CA-2014-140473","2014-05-30","2014-06-03","Standard Class","MC-17425","Mark Cousins","Corporate","United States","Chicago","Illinois","60623","Central","TEC-CO-10004202","Technology","Copiers","Brother DCP1000 Digital 3 in 1 Multifunction Machine","719.98",3,"0.2","135","Critical","45.38","Returning","Ads","3","No","Credit Card"
89669,"CA-2014-145800","2014-05-30","2014-06-05","Standard Class","SS-20410","Shahid Shariari","Consumer","United States","Buffalo Grove","Illinois","60089","Central","FUR-TA-10001539","Furniture","Tables","Chromcraft Rectangular Conference Tables","355.46",3,"0.5","-184.84","Low","37.37","New","Ads","4","No","UPI"
83069,"CA-2014-145800","2014-05-30","2014-06-05","Standard Class","SS-20410","Shahid Shariari","Consumer","United States","Buffalo Grove","Illinois","60089","Central","FUR-TA-10001539","Furniture","Tables","Chromcraft Rectangular Conference Tables","355.46",3,"0.5","-184.84","Critical","20.6","Returning","Ads","3","No","Cash on Delivery"
90515,"CA-2014-140473","2014-05-30","2014-06-03","Standard Class","MC-17425","Mark Cousins","Corporate","United States","Chicago","Illinois","60623","Central","TEC-CO-10004202","Technology","Copiers","Brother DCP1000 Digital 3 in 1 Multifunction Machine","719.98",3,"0.2","135","Medium","55.28","Returning","Email","3","No","Cash on Delivery"
92496,"CA-2014-140473","2014-05-30","2014-06-03","Standard Class","MC-17425","Mark Cousins","Corporate","United States","Chicago","Illinois","60623","Central","TEC-CO-10004202","Technology","Copiers","Brother DCP1000 Digital 3 in 1 Multifunction Machine","719.98",3,"0.2","135","Critical","75.63","Returning","Social Media","4","No","Cash on Delivery"
9997,"US-2014-165659","2014-06-01","2014-06-06","Standard Class","LT-17110","Liz Thompson","Consumer","United States","Little Rock","Arkansas","72209","South","TEC-PH-10002563","Technology","Phones","Adtran 1202752G1","881.93",7,"0","229.3","Medium","101.66","New","Email","5","Yes","Cash on Delivery"
50974,"CA-2014-100895","2014-06-02","2014-06-06","Standard Class","SV-20785","Stewart Visinsky","Consumer","United States","Roswell","Georgia","30076","South","TEC-PH-10001425","Technology","Phones","Mophie Juice Pack Helium for iPhone","239.97",3,"0","67.19","Low","28.97","Returning","Email","4","Yes","Credit Card"
62104,"CA-2014-151946","2014-06-04","2014-06-09","Standard Class","BT-11440","Bobby Trafton","Consumer","United States","New York City","New York","10035","East","FUR-BO-10003272","Furniture","Bookcases","O'Sullivan Living Dimensions 5-Shelf Bookcases","353.57",2,"0.2","-44.2","Low","52.55","Returning","Social Media","1","No","Credit Card"
39296,"CA-2014-151946","2014-06-04","2014-06-09","Standard Class","BT-11440","Bobby Trafton","Consumer","United States","New York City","New York","10035","East","FUR-BO-10003272","Furniture","Bookcases","O'Sullivan Living Dimensions 5-Shelf Bookcases","353.57",2,"0.2","-44.2","Critical","27.21","Returning","Social Media","3","No","UPI"
63324,"CA-2014-151946","2014-06-04","2014-06-09","Standard Class","BT-11440","Bobby Trafton","Consumer","United States","New York City","New York","10035","East","FUR-BO-10003272","Furniture","Bookcases","O'Sullivan Living Dimensions 5-Shelf Bookcases","353.57",2,"0.2","-44.2","High","35.84","Returning","Ads","3","No","UPI"
16805,"CA-2014-151946","2014-06-04","2014-06-09","Standard Class","BT-11440","Bobby Trafton","Consumer","United States","New York City","New York","10035","East","FUR-BO-10003272","Furniture","Bookcases","O'Sullivan Living Dimensions 5-Shelf Bookcases","353.57",2,"0.2","-44.2","High","30.98","Returning","Direct","4","No","UPI"
61553,"CA-2014-151946","2014-06-04","2014-06-09","Standard Class","BT-11440","Bobby Trafton","Consumer","United States","New York City","New York","10035","East","FUR-BO-10003272","Furniture","Bookcases","O'Sullivan Living Dimensions 5-Shelf Bookcases","353.57",2,"0.2","-44.2","Critical","42.88","New","Direct","2","No","Credit Card"
51578,"CA-2014-151946","2014-06-04","2014-06-09","Standard Class","BT-11440","Bobby Trafton","Consumer","United States","New York City","New York","10035","East","FUR-BO-10003272","Furniture","Bookcases","O'Sullivan Living Dimensions 5-Shelf Bookcases","353.57",2,"0.2","-44.2","Medium","29.24","Returning","Referral","5","No","Cash on Delivery"
30798,"CA-2014-151946","2014-06-04","2014-06-09","Standard Class","BT-11440","Bobby Trafton","Consumer","United States","New York City","New York","10035","East","FUR-BO-10003272","Furniture","Bookcases","O'Sullivan Living Dimensions 5-Shelf Bookcases","353.57",2,"0.2","-44.2","Medium","21.9","New","Social Media","5","No","Credit Card"
56892,"CA-2014-151946","2014-06-04","2014-06-09","Standard Class","BT-11440","Bobby Trafton","Consumer","United States","New York City","New York","10035","East","FUR-BO-10003272","Furniture","Bookcases","O'Sullivan Living Dimensions 5-Shelf Bookcases","353.57",2,"0.2","-44.2","High","45.45","Returning","Direct","2","No","UPI"
74837,"CA-2014-151946","2014-06-04","2014-06-09","Standard Class","BT-11440","Bobby Trafton","Consumer","United States","New York City","New York","10035","East","FUR-BO-10003272","Furniture","Bookcases","O'Sullivan Living Dimensions 5-Shelf Bookcases","353.57",2,"0.2","-44.2","Low","47.46","Returning","Ads","2","No","UPI"
92790,"CA-2014-151946","2014-06-04","2014-06-09","Standard Class","BT-11440","Bobby Trafton","Consumer","United States","New York City","New York","10035","East","FUR-BO-10003272","Furniture","Bookcases","O'Sullivan Living Dimensions 5-Shelf Bookcases","353.57",2,"0.2","-44.2","Medium","22.86","Returning","Ads","4","No","Net Banking"
69833,"CA-2014-159520","2014-06-06","2014-06-11","Standard Class","GT-14635","Grant Thornton","Corporate","United States","Long Beach","New York","11561","East","FUR-TA-10003238","Furniture","Tables","Chromcraft Bull-Nose Wood 48"" x 96"" Rectangular Conference Tables","991.76",3,"0.4","-347.12","High",NULL,"Returning","Referral","4","No","UPI"
6411,"CA-2014-159520","2014-06-06","2014-06-11","Standard Class","GT-14635","Grant Thornton","Corporate","United States","Long Beach","New York","11561","East","FUR-TA-10003238","Furniture","Tables","Chromcraft Bull-Nose Wood 48"" x 96"" Rectangular Conference Tables","991.76",3,"0.4","-347.12","Critical","66.17","New","Referral","3","No","Net Banking"
17751,"CA-2014-159520","2014-06-06","2014-06-11","Standard Class","GT-14635","Grant Thornton","Corporate","United States","Long Beach","New York","11561","East","FUR-TA-10003238","Furniture","Tables","Chromcraft Bull-Nose Wood 48"" x 96"" Rectangular Conference Tables","991.76",3,"0.4","-347.12","Low","87.5","Returning","Referral","3","No","Net Banking"
39911,"CA-2014-159520","2014-06-06","2014-06-11","Standard Class","GT-14635","Grant Thornton","Corporate","United States","Long Beach","New York","11561","East","FUR-TA-10003238","Furniture","Tables","Chromcraft Bull-Nose Wood 48"" x 96"" Rectangular Conference Tables","991.76",3,"0.4","-347.12","Low","87.52","New","Ads","2","No","Net Banking"
10068,"CA-2014-159520","2014-06-06","2014-06-11","Standard Class","GT-14635","Grant Thornton","Corporate","United States","Long Beach","New York","11561","East","FUR-TA-10003238","Furniture","Tables","Chromcraft Bull-Nose Wood 48"" x 96"" Rectangular Conference Tables","991.76",3,"0.4","-347.12","Low","119.57","Returning","Email","5","No","Cash on Delivery"
45586,"CA-2014-159520","2014-06-06","2014-06-11","Standard Class","GT-14635","Grant Thornton","Corporate","United States","Long Beach","New York","11561","East","FUR-TA-10003238","Furniture","Tables","Chromcraft Bull-Nose Wood 48"" x 96"" Rectangular Conference Tables","991.76",3,"0.4","-347.12","Critical","52.47","Returning","Referral","3","No","Credit Card"
98002,"CA-2014-159520","2014-06-06","2014-06-11","Standard Class","GT-14635","Grant Thornton","Corporate","United States","Long Beach","New York","11561","East","FUR-TA-10003238","Furniture","Tables","Chromcraft Bull-Nose Wood 48"" x 96"" Rectangular Conference Tables","991.76",3,"0.4","-347.12","High","119.33","Returning","Email","3","No","UPI"
72014,"CA-2014-159520","2014-06-06","2014-06-11","Standard Class","GT-14635","Grant Thornton","Corporate","United States","Long Beach","New York","11561","East","FUR-TA-10003238","Furniture","Tables","Chromcraft Bull-Nose Wood 48"" x 96"" Rectangular Conference Tables","991.76",3,"0.4","-347.12","High","73.43","Returning","Direct","2","No","Net Banking"
82991,"CA-2014-159520","2014-06-06","2014-06-11","Standard Class","GT-14635","Grant Thornton","Corporate","United States","Long Beach","New York","11561","East","FUR-TA-10003238","Furniture","Tables","Chromcraft Bull-Nose Wood 48"" x 96"" Rectangular Conference Tables","991.76",3,"0.4","-347.12","Medium","84.33","New","Social Media","4","No","Credit Card"
77399,"CA-2014-159520","2014-06-06","2014-06-11","Standard Class","GT-14635","Grant Thornton","Corporate","United States","Long Beach","New York","11561","East","FUR-TA-10003238","Furniture","Tables","Chromcraft Bull-Nose Wood 48"" x 96"" Rectangular Conference Tables","991.76",3,"0.4","-347.12","Low","56.24","Returning","Ads","1","No","Cash on Delivery"
82892,"CA-2014-159520","2014-06-06","2014-06-11","Standard Class","GT-14635","Grant Thornton","Corporate","United States","Long Beach","New York","11561","East","FUR-TA-10003238","Furniture","Tables","Chromcraft Bull-Nose Wood 48"" x 96"" Rectangular Conference Tables","991.76",3,"0.4","-347.12","Medium","86.86","New","NIL","4","No","Net Banking"
5654,"CA-2014-106229","2014-06-07","2014-06-11","Second Class","NR-18550","Nick Radford","Consumer","United States","Aurora","Illinois","60505","Central","FUR-TA-10002041","Furniture","Tables","Bevis Round Conference Table Top, X-Base","268.94",3,"0.5","-209.77","Medium","13.95","New","Ads","5","No","Credit Card"
5661,"CA-2014-106229","2014-06-07","2014-06-11","Second Class","NR-18550","Nick Radford","Consumer","United States","Aurora","Illinois","60505","Central","FUR-TA-10002041","Furniture","Tables","Bevis Round Conference Table Top, X-Base","268.94",3,"0.5","-209.77","High","16.81","Returning","Email","5","No","Credit Card"
42109,"CA-2014-106229","2014-06-07","2014-06-11","Second Class","NR-18550","Nick Radford","Consumer","United States","Aurora","Illinois","60505","Central","FUR-TA-10002041","Furniture","Tables","Bevis Round Conference Table Top, X-Base","268.94",3,"0.5","-209.77","High","30.05","New","Email","1","No","Net Banking"
34517,"CA-2014-106229","2014-06-07","2014-06-11","Second Class","NR-18550","Nick Radford","Consumer","United States","Aurora","Illinois","60505","Central","FUR-TA-10002041","Furniture","Tables","Bevis Round Conference Table Top, X-Base","268.94",3,"0.5","-209.77","Low","34.76","New","Email","1","No","Credit Card"
79053,"CA-2014-106229","2014-06-07","2014-06-11","Second Class","NR-18550","Nick Radford","Consumer","United States","Aurora","Illinois","60505","Central","FUR-TA-10002041","Furniture","Tables","Bevis Round Conference Table Top, X-Base","268.94",3,"0.5","-209.77","Critical",NULL,"New","Email","5","No","Net Banking"
58628,"CA-2014-106229","2014-06-07","2014-06-11","Second Class","NR-18550","Nick Radford","Consumer","United States","Aurora","Illinois","60505","Central","FUR-TA-10002041","Furniture","Tables","Bevis Round Conference Table Top, X-Base","268.94",3,"0.5","-209.77","High","20.64","New","Direct","3","No","UPI"
70878,"CA-2014-106229","2014-06-07","2014-06-11","Second Class","NR-18550","Nick Radford","Consumer","United States","Aurora","Illinois","60505","Central","FUR-TA-10002041","Furniture","Tables","Bevis Round Conference Table Top, X-Base","268.94",3,"0.5","-209.77","Low","35.07","Returning","Referral","5","No","Cash on Delivery"
1715,"CA-2014-106229","2014-06-07","2014-06-11","Second Class","NR-18550","Nick Radford","Consumer","United States","Aurora","Illinois","60505","Central","FUR-TA-10002041","Furniture","Tables","Bevis Round Conference Table Top, X-Base","268.94",3,"0.5","-209.77","Medium","37.55","Returning","Direct","3","No","Net Banking"
13608,"CA-2014-106229","2014-06-07","2014-06-11","Second Class","NR-18550","Nick Radford","Consumer","United States","Aurora","Illinois","60505","Central","FUR-TA-10002041","Furniture","Tables","Bevis Round Conference Table Top, X-Base","268.94",3,"0.5","-209.77","Critical","27.07","New","Ads","5","No","Net Banking"
83012,"CA-2014-106229","2014-06-07","2014-06-11","Second Class","NR-18550","Nick Radford","Consumer","United States","Aurora","Illinois","60505","Central","FUR-TA-10002041","Furniture","Tables","Bevis Round Conference Table Top, X-Base","268.94",3,"0.5","-209.77","High","17.49","Returning","Referral","3","No","Cash on Delivery"
72047,"CA-2014-106229","2014-06-07","2014-06-11","Second Class","NR-18550","Nick Radford","Consumer","United States","Aurora","Illinois","60505","Central","FUR-TA-10002041","Furniture","Tables","Bevis Round Conference Table Top, X-Base","268.94",3,"0.5","-209.77","Medium","33.32","Returning","Ads","4","No","UPI"
76379,"US-2014-141215","2014-06-15","2014-06-21","Standard Class","KL-16555","Kelly Lampkin","Corporate","United States","San Antonio","Texas","78207","Central","FUR-CH-10003379","Furniture","Chairs","Global Commerce Series High-Back Swivel/Tilt Chairs","797.94",4,"0.3","-57","Low","115.61","Returning","Referral","2","No","UPI"
91003,"US-2014-141215","2014-06-15","2014-06-21","Standard Class","KL-16555","Kelly Lampkin","Corporate","United States","San Antonio","Texas","78207","Central","FUR-CH-10003379","Furniture","Chairs","Global Commerce Series High-Back Swivel/Tilt Chairs","797.94",4,"0.3","-57","Low","59.14","Returning","Email","1","No","Net Banking"
76366,"US-2014-141215","2014-06-15","2014-06-21","Standard Class","KL-16555","Kelly Lampkin","Corporate","United States","San Antonio","Texas","78207","Central","FUR-CH-10003379","Furniture","Chairs","Global Commerce Series High-Back Swivel/Tilt Chairs","797.94",4,"0.3","-57","Critical","68.61","New","Social Media","4","No","Net Banking"
51286,"US-2014-141215","2014-06-15","2014-06-21","Standard Class","KL-16555","Kelly Lampkin","Corporate","United States","San Antonio","Texas","78207","Central","FUR-CH-10003379","Furniture","Chairs","Global Commerce Series High-Back Swivel/Tilt Chairs","797.94",4,"0.3","-57","High","109.69","New","Direct","3","No","UPI"
26308,"US-2014-141215","2014-06-15","2014-06-21","Standard Class","KL-16555","Kelly Lampkin","Corporate","United States","San Antonio","Texas","78207","Central","FUR-CH-10003379","Furniture","Chairs","Global Commerce Series High-Back Swivel/Tilt Chairs","797.94",4,"0.3","-57","High","103.09","Returning","Social Media","5","No","UPI"
10064,"US-2014-141215","2014-06-15","2014-06-21","Standard Class","KL-16555","Kelly Lampkin","Corporate","United States","San Antonio","Texas","78207","Central","FUR-CH-10003379","Furniture","Chairs","Global Commerce Series High-Back Swivel/Tilt Chairs","797.94",4,"0.3","-57","High","111.38","New","Ads","4","No","UPI"
1514,"US-2014-141215","2014-06-15","2014-06-21","Standard Class","KL-16555","Kelly Lampkin","Corporate","United States","San Antonio","Texas","78207","Central","FUR-CH-10003379","Furniture","Chairs","Global Commerce Series High-Back Swivel/Tilt Chairs","797.94",4,"0.3","-57","Low","73.21","Returning","Referral","4","No","Net Banking"
61536,"US-2014-141215","2014-06-15","2014-06-21","Standard Class","KL-16555","Kelly Lampkin","Corporate","United States","San Antonio","Texas","78207","Central","FUR-CH-10003379","Furniture","Chairs","Global Commerce Series High-Back Swivel/Tilt Chairs","797.94",4,"0.3","-57","High","86.1","Returning","Social Media","1","No","Credit Card"
14499,"US-2014-141215","2014-06-15","2014-06-21","Standard Class","KL-16555","Kelly Lampkin","Corporate","United States","San Antonio","Texas","78207","Central","FUR-CH-10003379","Furniture","Chairs","Global Commerce Series High-Back Swivel/Tilt Chairs","797.94",4,"0.3","-57","Critical","114.6","Returning","Referral","4","No","Net Banking"
87296,"US-2014-141215","2014-06-15","2014-06-21","Standard Class","KL-16555","Kelly Lampkin","Corporate","United States","San Antonio","Texas","78207","Central","FUR-CH-10003379","Furniture","Chairs","Global Commerce Series High-Back Swivel/Tilt Chairs","797.94",4,"0.3","-57","Low","76.15","Returning","Social Media","0","No","UPI"
45743,"US-2014-141215","2014-06-15","2014-06-21","Standard Class","KL-16555","Kelly Lampkin","Corporate","United States","San Antonio","Texas","78207","Central","FUR-CH-10003379","Furniture","Chairs","Global Commerce Series High-Back Swivel/Tilt Chairs","797.94",4,"0.3","-57","Low","68.99","Returning","Email","4","No","UPI"
42083,"US-2014-141215","2014-06-15","2014-06-21","Standard Class","KL-16555","Kelly Lampkin","Corporate","United States","San Antonio","Texas","78207","Central","FUR-CH-10003379","Furniture","Chairs","Global Commerce Series High-Back Swivel/Tilt Chairs","797.94",4,"0.3","-57","High","75.7","Returning","Social Media","5","No","Cash on Delivery"
26448,"CA-2014-166863","2014-06-20","2014-06-24","Standard Class","SC-20020","Sam Craven","Consumer","United States","Plano","Texas","75023","Central","TEC-PH-10000369","Technology","Phones","HTC One Mini","201.58",2,"0.2","20.16","High","25.61","Returning","Social Media","4","No","Net Banking"
98099,"CA-2014-166863","2014-06-20","2014-06-24","Standard Class","SC-20020","Sam Craven","Consumer","United States","Plano","Texas","75023","Central","TEC-MA-10001972","Technology","Machines","Okidata C331dn Printer","418.8",2,"0.4","-97.72","Medium","23.67","Returning","Ads","5","No","UPI"
31106,"CA-2014-166863","2014-06-20","2014-06-24","Standard Class","SC-20020","Sam Craven","Consumer","United States","Plano","Texas","75023","Central","TEC-PH-10000369","Technology","Phones","HTC One Mini","201.58",2,"0.2","20.16","Low","18.25","Returning","Direct","4","Yes","Net Banking"
23378,"CA-2014-166863","2014-06-20","2014-06-24","Standard Class","SC-20020","Sam Craven","Consumer","United States","Plano","Texas","75023","Central","OFF-ST-10004123","Office Supplies","Storage","Safco Industrial Wire Shelving System","509.49",7,"0.2","-127.37","Low","34.17","Returning","Ads","4","No","Cash on Delivery"
26636,"CA-2014-166863","2014-06-20","2014-06-24","Standard Class","SC-20020","Sam Craven","Consumer","United States","Plano","Texas","75023","Central","OFF-ST-10004123","Office Supplies","Storage","Safco Industrial Wire Shelving System","509.49",7,"0.2","-127.37","Medium","56.44","Returning","Ads","4","No","Net Banking"
74908,"CA-2014-166863","2014-06-20","2014-06-24","Standard Class","SC-20020","Sam Craven","Consumer","United States","Plano","Texas","75023","Central","TEC-PH-10000369","Technology","Phones","HTC One Mini","201.58",2,"0.2","20.16","High","18.04","Returning","Email","2","No","Net Banking"
4408,"CA-2014-166863","2014-06-20","2014-06-24","Standard Class","SC-20020","Sam Craven","Consumer","United States","Plano","Texas","75023","Central","TEC-MA-10001972","Technology","Machines","Okidata C331dn Printer","418.8",2,"0.4","-97.72","Critical","51.69","Returning","Referral","2","No","Cash on Delivery"
44429,"CA-2014-166863","2014-06-20","2014-06-24","Standard Class","SC-20020","Sam Craven","Consumer","United States","Plano","Texas","75023","Central","OFF-ST-10004123","Office Supplies","Storage","Safco Industrial Wire Shelving System","509.49",7,"0.2","-127.37","High","49.98","Returning","Ads","3","Yes","Credit Card"
64177,"CA-2014-166863","2014-06-20","2014-06-24","Standard Class","SC-20020","Sam Craven","Consumer","United States","Plano","Texas","75023","Central","TEC-MA-10001972","Technology","Machines","Okidata C331dn Printer","418.8",2,"0.4","-97.72","Medium","57.33","New","Referral","3","No","UPI"
62386,"CA-2014-166863","2014-06-20","2014-06-24","Standard Class","SC-20020","Sam Craven","Consumer","United States","Plano","Texas","75023","Central","TEC-PH-10000369","Technology","Phones","HTC One Mini","201.58",2,"0.2","20.16","High","13.08","New","Referral","2","No","Net Banking"
48715,"CA-2014-166863","2014-06-20","2014-06-24","Standard Class","SC-20020","Sam Craven","Consumer","United States","Plano","Texas","75023","Central","TEC-MA-10001972","Technology","Machines","Okidata C331dn Printer","418.8",2,"0.4","-97.72","Medium","28.2","Returning","Email","4","No","Credit Card"
60762,"CA-2014-166863","2014-06-20","2014-06-24","Standard Class","SC-20020","Sam Craven","Consumer","United States","Plano","Texas","75023","Central","OFF-ST-10004123","Office Supplies","Storage","Safco Industrial Wire Shelving System","509.49",7,"0.2","-127.37","Low","48.19","Returning","Ads","1","No","UPI"
58177,"CA-2014-166863","2014-06-20","2014-06-24","Standard Class","SC-20020","Sam Craven","Consumer","United States","Plano","Texas","75023","Central","TEC-PH-10000369","Technology","Phones","HTC One Mini","201.58",2,"0.2","20.16","High","23.7","New","Direct","1","Yes","UPI"
