"row_id","order_id","order_date","ship_date","ship_mode","customer_id","customer_name","segment","country","city","state","postal_code","region","product_id","category","sub_category","product_name","sales","quantity","discount","profit","order_priority","shipping_cost","customer_tenure","marketing_channel","product_rating","return_status","payment_method"
8931,"CA-2014-126200","2014-08-25","2014-08-29","Standard Class","JE-15715","Joe Elijah","Consumer","United States","Houston","Texas","77070","Central","OFF-BI-10002225","Office Supplies","Binders","Square Ring Data Binders, Rigid 75 Pt. Covers, 11"" x 14-7/8""","12.38",3,"0.8","-19.81","High","1.46","New","Referral","3","No","UPI"
8943,"CA-2015-161263","2015-04-16","2015-04-21","Standard Class","TS-21160","Theresa Swint","Corporate","United States","Toledo","Ohio","43615","East","OFF-BI-10004330","Office Supplies","Binders","GBC Velobind Prepunched Cover Sets, Regency Series","55.47",5,"0.7","-46.23","Low","4.48","Returning","Email","4","No","Credit Card"
8949,"CA-2016-112256","2016-07-23","2016-07-28","Standard Class","CK-12205","Chloris Kastensmidt","Consumer","United States","Mcallen","Texas","78501","Central","OFF-BI-10004364","Office Supplies","Binders","Storex Dura Pro Binders","4.75",4,"0.8","-8.32","Medium","0.45","Returning","Referral","5","No","UPI"
8967,"CA-2015-105571","2015-11-07","2015-11-11","Standard Class","CP-12340","Christine Phan","Corporate","United States","Miami","Florida","33142","South","OFF-BI-10003305","Office Supplies","Binders","Avery Hanging File Binders","16.15",9,"0.7","-12.92","High","2.24","New","Email","1","No","UPI"
8972,"CA-2017-126123","2017-10-14","2017-10-18","Standard Class","AG-10765","Anthony Garverick","Home Office","United States","Chicago","Illinois","60623","Central","OFF-BI-10000309","Office Supplies","Binders","GBC Twin Loop Wire Binding Elements, 9/16"" Spine, Black","27.4",9,"0.8","-42.46","Medium","3.15","Returning","Direct","5","No","UPI"
8974,"US-2016-100419","2016-12-16","2016-12-20","Second Class","CC-12670","Craig Carreira","Consumer","United States","Chicago","Illinois","60610","Central","OFF-BI-10002194","Office Supplies","Binders","Cardinal Hold-It CD Pocket","4.79",3,"0.8","-7.9","High","0.47","Returning","Referral","5","No","Cash on Delivery"
8981,"US-2017-119816","2017-03-04","2017-03-06","Second Class","TT-21460","Tonja Turnell","Home Office","United States","Houston","Texas","77095","Central","FUR-FU-10004848","Furniture","Furnishings","Howard Miller 13-3/4"" Diameter Brushed Chrome Round Wall Clock","103.5",5,"0.6","-77.63","Critical","11.4","Returning","Referral","3","No","Net Banking"
8999,"US-2016-157490","2016-10-06","2016-10-07","First Class","LB-16795","Laurel Beltran","Home Office","United States","Pueblo","Colorado","81001","West","OFF-BI-10002824","Office Supplies","Binders","Recycled Easel Ring Binders","17.9",4,"0.7","-14.92","Critical","2.42","New","Social Media","3","No","Net Banking"
9000,"CA-2017-131366","2017-11-24","2017-11-29","Standard Class","SC-20440","Shaun Chance","Corporate","United States","Lancaster","Pennsylvania","17602","East","TEC-PH-10003437","Technology","Phones","Blue Parrot B250XT Professional Grade Wireless Bluetooth Headset with","89.99",2,"0.4","-15","High","10.91","Returning","Social Media","1","No","Net Banking"
9018,"US-2015-150630","2015-09-17","2015-09-21","Standard Class","TB-21520","Tracy Blumstein","Consumer","United States","Philadelphia","Pennsylvania","19140","East","OFF-BI-10001525","Office Supplies","Binders","Acco Pressboard Covers with Storage Hooks, 14 7/8"" x 11"", Executive Red","6.86",6,"0.7","-5.72","High",NULL,"Returning","Ads","2","No","UPI"
9022,"US-2016-131891","2016-07-29","2016-07-31","First Class","PW-19240","Pierre Wener","Consumer","United States","Pensacola","Florida","32503","South","OFF-BI-10000201","Office Supplies","Binders","Avery Triangle Shaped Sheet Lifters, Black, 2/Pack","2.21",3,"0.7","-1.48","High","0.12","Returning","Social Media","3","No","Cash on Delivery"
9026,"CA-2015-100545","2015-11-22","2015-11-26","Standard Class","IM-15070","Irene Maddox","Consumer","United States","Philadelphia","Pennsylvania","19120","East","OFF-BI-10003638","Office Supplies","Binders","GBC Durable Plastic Covers","11.61",2,"0.7","-9.29","Critical","1.1","New","Ads","5","No","Net Banking"
9029,"CA-2017-125199","2017-10-19","2017-10-25","Standard Class","HM-14860","Harry Marie","Corporate","United States","Philadelphia","Pennsylvania","19120","East","TEC-PH-10001336","Technology","Phones","Digium D40 VoIP phone","309.58",4,"0.4","-56.76","Critical","36.6","Returning","Social Media","4","No","Net Banking"
9039,"CA-2017-103478","2017-07-21","2017-07-24","Second Class","KL-16555","Kelly Lampkin","Corporate","United States","Aurora","Illinois","60505","Central","OFF-BI-10004224","Office Supplies","Binders","Catalog Binders with Expanding Posts","94.19",7,"0.8","-164.84","Medium","10.87","New","Referral","3","No","Net Banking"
9040,"CA-2016-118073","2016-08-12","2016-08-16","Standard Class","CS-12490","Cindy Schnelling","Corporate","United States","Lakeland","Florida","33801","South","FUR-TA-10002533","Furniture","Tables","BPI Conference Tables","562.29",7,"0.45","-255.59","High","36.85","Returning","Social Media","2","No","UPI"
9045,"CA-2016-168032","2016-01-30","2016-02-03","Standard Class","DF-13135","David Flashing","Consumer","United States","Rockford","Illinois","61107","Central","FUR-TA-10004256","Furniture","Tables","Bretford Just In Time Height-Adjustable Multi-Task Work Tables","626.1",3,"0.5","-538.45","Low","35.87","Returning","Referral","4","No","Cash on Delivery"
9096,"CA-2016-140018","2016-11-21","2016-11-26","Standard Class","CK-12205","Chloris Kastensmidt","Consumer","United States","Columbus","Ohio","43229","East","TEC-MA-10000752","Technology","Machines","Texas Instrument TI-15 Fraction Calculator","30.35",7,"0.7","-24.28","High","4.32","Returning","Social Media","3","No","Credit Card"
9100,"CA-2015-119879","2015-11-21","2015-11-25","Standard Class","SS-20410","Shahid Shariari","Consumer","United States","Philadelphia","Pennsylvania","19120","East","TEC-PH-10002923","Technology","Phones","Logitech B530 USB Headset - headset - Full size, Binaural","110.97",5,"0.4","-24.04","Low","9.34","Returning","Email","4","No","UPI"
9102,"CA-2017-113481","2017-01-02","2017-01-04","First Class","AS-10045","Aaron Smayling","Corporate","United States","Jacksonville","North Carolina","28540","South","OFF-BI-10000474","Office Supplies","Binders","Avery Recycled Flexi-View Covers for Binding Systems","28.85",6,"0.7","-21.16","Critical","3.44","New","Ads","4","No","Cash on Delivery"
9109,"CA-2014-114195","2014-11-01","2014-11-03","First Class","EA-14035","Erin Ashbrook","Corporate","United States","Mason","Ohio","45040","East","OFF-BI-10001658","Office Supplies","Binders","GBC Standard Therm-A-Bind Covers","22.43",3,"0.7","-17.94","Medium","2.11","New","Direct","1","No","UPI"
9135,"CA-2015-120621","2015-03-21","2015-03-26","Standard Class","JW-16075","Julia West","Consumer","United States","Jacksonville","North Carolina","28540","South","OFF-BI-10000948","Office Supplies","Binders","GBC Laser Imprintable Binding System Covers, Desert Sand","12.84",3,"0.7","-9.85","Low","1.46","Returning","Email","3","No","Net Banking"
9147,"CA-2016-167507","2016-12-22","2016-12-28","Standard Class","SA-20830","Sue Ann Reed","Consumer","United States","Redmond","Oregon","97756","West","OFF-BI-10003694","Office Supplies","Binders","Avery 3 1/2"" Diskette Storage Pages, 10/Pack","31.32",10,"0.7","-25.06","Low","4.25","New","Ads","3","No","Cash on Delivery"
9148,"US-2014-158638","2014-09-17","2014-09-21","Standard Class","AG-10765","Anthony Garverick","Home Office","United States","Philadelphia","Pennsylvania","19120","East","OFF-BI-10003712","Office Supplies","Binders","Acco Pressboard Covers with Storage Hooks, 14 7/8"" x 11"", Light Blue","5.89",4,"0.7","-4.12","Critical","0.51","Returning","Referral","4","No","Cash on Delivery"
9155,"CA-2016-105459","2016-08-12","2016-08-17","Second Class","NP-18700","Nora Preis","Consumer","United States","New York City","New York","10024","East","FUR-TA-10001095","Furniture","Tables","Chromcraft Round Conference Tables","209.15",2,"0.4","-66.23","Low","24.61","Returning","Social Media","3","Yes","Net Banking"
9156,"CA-2015-120845","2015-09-25","2015-10-02","Standard Class","ML-17395","Marina Lichtenstein","Corporate","United States","Murfreesboro","Tennessee","37130","South","OFF-BI-10004506","Office Supplies","Binders","Wilson Jones data.warehouse D-Ring Binders with DublLock","2.47",1,"0.7","-1.81","Low","0.15","Returning","Direct","5","No","UPI"
9968,"CA-2017-149895","2017-09-08","2017-09-12","Standard Class","EB-14110","Eugene Barchas","Consumer","United States","Philadelphia","Pennsylvania","19134","East","TEC-PH-10002200","Technology","Phones","Aastra 6757i CT Wireless VoIP phone","258.53",2,"0.4","-47.4","High","21.15","Returning","Social Media","4","No","Credit Card"
9168,"CA-2017-127705","2017-06-02","2017-06-06","Standard Class","AB-10255","Alejandro Ballentine","Home Office","United States","Lorain","Ohio","44052","East","TEC-PH-10000347","Technology","Phones","Cush Cases Heavy Duty Rugged Cover Case for Samsung Galaxy S5 - Purple","2.97",1,"0.4","-0.64","Medium","0.22","Returning","Social Media","3","No","Credit Card"
9177,"CA-2017-163860","2017-12-28","2018-01-01","Standard Class","LO-17170","Lori Olson","Corporate","United States","Peoria","Illinois","61604","Central","FUR-FU-10004586","Furniture","Furnishings","G.E. Longer-Life Indoor Recessed Floodlight Bulbs","7.97",3,"0.6","-2.39","Low","1.09","Returning","Ads","3","No","UPI"
9196,"CA-2015-156377","2015-12-31","2016-01-05","Standard Class","TB-21625","Trudy Brown","Consumer","United States","Grand Prairie","Texas","75051","Central","FUR-FU-10002364","Furniture","Furnishings","Eldon Expressions Wood Desk Accessories, Oak","14.76",5,"0.6","-11.44","Medium","2.04","Returning","Direct","4","Yes","UPI"
9215,"US-2015-103471","2015-12-24","2015-12-28","Standard Class","JR-15670","Jim Radford","Consumer","United States","Colorado Springs","Colorado","80906","West","FUR-BO-10002613","Furniture","Bookcases","Atlantic Metals Mobile 4-Shelf Bookcases, Custom Colors","590.06",7,"0.7","-786.74",NULL,"37.93","Returning","Email","1","No","UPI"
9223,"US-2016-114013","2016-03-13","2016-03-15","Second Class","SC-20770","Stewart Carmichael","Corporate","United States","Philadelphia","Pennsylvania","19134","East","TEC-MA-10001148","Technology","Machines","Okidata MB491 Multifunction Printer","449.1",3,"0.7","-643.71","High","39.4","Returning","Ads","3","No","Cash on Delivery"
9224,"CA-2014-102869","2014-09-09","2014-09-14","Second Class","LC-17140","Logan Currie","Consumer","United States","Philadelphia","Pennsylvania","19140","East","TEC-PH-10002549","Technology","Phones","Polycom SoundPoint IP 450 VoIP phone","135.52",1,"0.4","-31.62","High","11.6","Returning","Ads","3","No","UPI"
9226,"US-2015-130512","2015-08-21","2015-08-25","Standard Class","SM-20320","Sean Miller","Home Office","United States","Allentown","Pennsylvania","18103","East","OFF-BI-10004519","Office Supplies","Binders","GBC DocuBind P100 Manual Binding Machine","99.59",2,"0.7","-82.99","Low","13.53","New","Social Media","3","No","Cash on Delivery"
9257,"US-2015-155369","2015-04-19","2015-04-25","Standard Class","PG-18820","Patrick Gardner","Consumer","United States","Carrollton","Texas","75007","Central","OFF-BI-10003925","Office Supplies","Binders","Fellowes PB300 Plastic Comb Binding Machine","310.39",4,"0.8","-512.15","Low","25.34","Returning","Direct","3","No","Net Banking"
9258,"CA-2017-106432","2017-10-19","2017-10-24","Standard Class","CA-12265","Christina Anderson","Consumer","United States","Waco","Texas","76706","Central","FUR-BO-10004360","Furniture","Bookcases","Rush Hierlooms Collection Rich Wood Bookcases","328.4",3,"0.32","-91.76","Medium","42.33","Returning","Direct","1","No","Net Banking"
9272,"CA-2017-134845","2017-04-17","2017-04-23","Standard Class","SR-20425","Sharelle Roach","Home Office","United States","Louisville","Colorado","80027","West","TEC-MA-10000822","Technology","Machines","Lexmark MX611dhe Monochrome Laser Printer","2549.99",5,"0.7","-3399.98","Critical","228","Returning","Social Media","5","No","Cash on Delivery"
9275,"US-2017-143028","2017-04-11","2017-04-18","Standard Class","SC-20050","Sample Company A","Home Office","United States","Lubbock","Texas","79424","Central","OFF-BI-10004738","Office Supplies","Binders","Flexible Leather- Look Classic Collection Ring Binder","11.36",3,"0.8","-17.05","Low","0.76","Returning","Email","3","No","Cash on Delivery"
9284,"CA-2016-114867","2016-12-23","2016-12-28","Standard Class","FM-14290","Frank Merwin","Home Office","United States","Philadelphia","Pennsylvania","19143","East","TEC-PH-10002645","Technology","Phones","LG G2","1499.97",5,"0.4","-374.99","Medium","168.64","Returning","Social Media","2","Yes","UPI"
9300,"CA-2016-158806","2016-01-07","2016-01-11","Standard Class","NM-18520","Neoma Murray","Consumer","United States","Amarillo","Texas","79109","Central","FUR-FU-10004270","Furniture","Furnishings","Executive Impressions 13"" Clairmont Wall Clock","23.08",3,"0.6","-10.96","Medium","2.19","Returning","Ads","2","No","Net Banking"
9304,"CA-2017-164168","2017-11-12","2017-11-18","Standard Class","LS-16975","Lindsay Shagiari","Home Office","United States","Dallas","Texas","75081","Central","FUR-FU-10001756","Furniture","Furnishings","Eldon Expressions Desk Accessory, Wood Photo Frame, Mahogany","22.85",3,"0.6","-17.71","High","2.88","New","Direct","4","No","Credit Card"
9316,"US-2016-131611","2016-11-05","2016-11-09","Standard Class","EP-13915","Emily Phan","Consumer","United States","Houston","Texas","77036","Central","FUR-BO-10000780","Furniture","Bookcases","O'Sullivan Plantations 2-Door Library in Landvery Oak","956.66",7,"0.32","-225.1","High","86.87","Returning","Direct","3","No","Credit Card"
9323,"CA-2015-129525","2015-11-15","2015-11-20","Standard Class","VP-21760","Victoria Pisteka","Corporate","United States","Toledo","Ohio","43615","East","OFF-BI-10002133","Office Supplies","Binders","Wilson Jones Elliptical Ring 3 1/2"" Capacity Binders, 800 sheets","166.92",13,"0.7","-116.84","Medium","20.74","New","Direct","3","No","Net Banking"
9341,"CA-2016-123617","2016-11-28","2016-12-03","Standard Class","AJ-10780","Anthony Jacobs","Corporate","United States","Palm Coast","Florida","32137","South","OFF-BI-10002976","Office Supplies","Binders","ACCOHIDE Binder by Acco","7.43",6,"0.7","-5.7","Low","0.66","Returning","Referral","2","No","Cash on Delivery"
9342,"CA-2017-154907","2017-03-31","2017-04-04","Standard Class","DS-13180","David Smith","Corporate","United States","Amarillo","Texas","79109","Central","FUR-BO-10002824","Furniture","Bookcases","Bush Mission Pointe Library","205.33",2,"0.32","-36.24","Critical","17.38","New","Social Media","4","Yes","UPI"
9347,"CA-2015-156608","2015-10-24","2015-10-29","Standard Class","MT-18070","Michelle Tran","Home Office","United States","San Antonio","Texas","78207","Central","OFF-BI-10004140","Office Supplies","Binders","Avery Non-Stick Binders","3.59",4,"0.8","-6.29","Medium","0.45","Returning","Direct","5","No","UPI"
9348,"CA-2017-100223","2017-07-05","2017-07-10","Standard Class","LS-16945","Linda Southworth","Corporate","United States","Dallas","Texas","75220","Central","FUR-FU-10003601","Furniture","Furnishings","Deflect-o RollaMat Studded, Beveled Mat for Medium Pile Carpeting","332.03",9,"0.6","-348.63","Critical","40.69","New","Ads","2","No","Credit Card"
9351,"CA-2017-149489","2017-04-24","2017-04-27","First Class","DK-12835","Damala Kotsonis","Corporate","United States","Philadelphia","Pennsylvania","19143","East","OFF-BI-10002813","Office Supplies","Binders","Avery Reinforcements for Hole-Punch Pages","1.19",2,"0.7","-0.99","Critical","0.15","Returning","Email","4","No","UPI"
9355,"CA-2015-122266","2015-04-26","2015-04-30","Standard Class","SA-20830","Sue Ann Reed","Consumer","United States","Daytona Beach","Florida","32114","South","FUR-TA-10000577","Furniture","Tables","Bretford CR4500 Series Slim Rectangular Table","191.52",1,"0.45","-76.61","Low","16.8","Returning","Social Media","4","No","Net Banking"
9358,"CA-2016-159373","2016-03-13","2016-03-18","Standard Class","LT-17110","Liz Thompson","Consumer","United States","San Antonio","Texas","78207","Central","OFF-BI-10004141","Office Supplies","Binders","Insertable Tab Indexes For Data Binders","1.27",2,"0.8","-2.16","Medium","0.13","Returning","Referral","4","No","Cash on Delivery"
9379,"US-2015-126753","2015-08-16","2015-08-20","Standard Class","SP-20860","Sung Pak","Corporate","United States","Philadelphia","Pennsylvania","19134","East","OFF-BI-10003981","Office Supplies","Binders","Avery Durable Plastic 1"" Binders","2.72",2,"0.7","-1.91","Medium","0.4","New","Email","5","No","Credit Card"
9414,"CA-2017-144638","2017-03-10","2017-03-14","Standard Class","MH-18115","Mick Hernandez","Home Office","United States","Chester","Pennsylvania","19013","East","TEC-PH-10000149","Technology","Phones","Cisco SPA525G2 IP Phone - Wireless","35.91",3,"0.4","-8.38","Medium","2.73","Returning","Email","2","No","UPI"
9415,"CA-2017-155740","2017-07-30","2017-08-02","First Class","TC-21475","Tony Chapman","Home Office","United States","Lakewood","Ohio","44107","East","OFF-BI-10001071","Office Supplies","Binders","GBC ProClick Punch Binding System","76.78",4,"0.7","-53.74","Critical","7.55","New","Email","4","No","Net Banking"
9417,"US-2017-118087","2017-09-09","2017-09-13","Standard Class","SP-20620","Stefania Perrino","Corporate","United States","Philadelphia","Pennsylvania","19134","East","TEC-PH-10002200","Technology","Phones","Samsung Galaxy Note 2","1931.96",7,"0.4","-386.39","Critical","107.65","Returning","Direct","3","No","Net Banking"
9424,"CA-2014-122609","2014-11-12","2014-11-18","Standard Class","DP-13000","Darren Powers","Consumer","United States","Carrollton","Texas","75007","Central","FUR-FU-10004587","Furniture","Furnishings","GE General Use Halogen Bulbs, 100 Watts, 1 Bulb per Pack","25.13",3,"0.6","-6.91","Critical","2.72","Returning","Direct","0","No","Credit Card"
9433,"US-2017-141558","2017-03-11","2017-03-16","Standard Class","MH-17290","Marc Harrigan","Home Office","United States","Philadelphia","Pennsylvania","19140","East","TEC-PH-10002555","Technology","Phones","Nortel Meridian M5316 Digital phone","776.85",5,"0.4","-181.27","High","64.84","Returning","Direct","3","No","Credit Card"
9456,"CA-2016-108567","2016-05-20","2016-05-24","Standard Class","DB-13210","Dean Braden","Consumer","United States","Port Saint Lucie","Florida","34952","South","OFF-BI-10004140","Office Supplies","Binders","Avery Non-Stick Binders","2.69",2,"0.7","-2.25","Low","0.28","New","Email","4","No","Cash on Delivery"
9474,"CA-2015-140025","2015-04-07","2015-04-11","Standard Class","PF-19120","Peter Fuller","Consumer","United States","San Antonio","Texas","78207","Central","OFF-AP-10002651","Office Supplies","Appliances","Hoover Upright Vacuum With Dirt Cup","463.25",8,"0.8","-1181.28","Critical","43.24","Returning","Ads","3","No","UPI"
9495,"CA-2017-100615","2017-04-20","2017-04-24","Standard Class","SJ-20215","Sarah Jordon","Consumer","United States","Chicago","Illinois","60653","Central","FUR-FU-10002456","Furniture","Furnishings","Master Caster Door Stop, Large Neon Orange","14.56",5,"0.6","-6.19","Medium","1.54","Returning","Social Media","3","No","Credit Card"
9500,"US-2017-108245","2017-09-22","2017-09-27","Standard Class","SH-19975","Sally Hughsby","Corporate","United States","Pearland","Texas","77581","Central","OFF-BI-10000773","Office Supplies","Binders","Insertable Tab Post Binder Dividers","11.23",7,"0.8","-18.53","Critical","0.6","Returning","Ads","0","No","Cash on Delivery"
9501,"CA-2014-131009","2014-03-01","2014-03-05","Standard Class","SC-20380","Shahid Collister","Consumer","United States","El Paso","Texas","79907","Central","FUR-FU-10001095","Furniture","Furnishings","DAX Black Cherry Wood-Tone Poster Frame","63.55",6,"0.6","-34.95","High","5.58","Returning","NIL","3","No","Net Banking"
9510,"CA-2014-119172","2014-05-11","2014-05-15","Standard Class","HD-14785","Harold Dahlen","Home Office","United States","Chicago","Illinois","60610","Central","OFF-BI-10002026","Office Supplies","Binders","Avery Arch Ring Binders","104.58",9,"0.8","-172.56","Low","14.64","Returning","Direct","4","No","Net Banking"
9511,"US-2014-147774","2014-01-20","2014-01-26","Standard Class","MM-18280","Muhammed MacIntyre","Corporate","United States","Smyrna","Tennessee","37167","South","OFF-BI-10003091","Office Supplies","Binders","GBC DocuBind TL200 Manual Binding Machine","67.19",1,"0.7","-51.52","Critical","4.94","Returning","Social Media","4","No","Credit Card"
9521,"CA-2015-168088","2015-03-19","2015-03-22","First Class","CM-12655","Corinna Mitchell","Home Office","United States","Houston","Texas","77041","Central","FUR-BO-10004218","Furniture","Bookcases","Bush Heritage Pine Collection 5-Shelf Bookcase, Albany Pine Finish, *Special Order","383.47",4,"0.32","-67.67","High","33.03","Returning","Email","4","No","Credit Card"
9525,"CA-2015-107083","2015-11-21","2015-11-27","Standard Class","BB-11545","Brenda Bowman","Corporate","United States","Fort Worth","Texas","76106","Central","OFF-AP-10004136","Office Supplies","Appliances","Kensington 6 Outlet SmartSocket Surge Protector","24.59",3,"0.8","-67.62","Low","3.62","Returning","Email","3","No","Credit Card"
9543,"CA-2016-118073","2016-08-12","2016-08-16","Standard Class","CS-12490","Cindy Schnelling","Corporate","United States","Lakeland","Florida","33801","South","FUR-TA-10002533","Furniture","Tables","BPI Conference Tables","562.29",7,"0.45","-255.59","Medium","28.77","Returning","Email","5","No","Net Banking"
9555,"CA-2015-140718","2015-07-02","2015-07-04","First Class","FA-14230","Frank Atkinson","Corporate","United States","Raleigh","North Carolina","27604","South","OFF-BI-10004728","Office Supplies","Binders","Wilson Jones Turn Tabs Binder Tool for Ring Binders","2.89",2,"0.7","-2.31","Critical","0.42","Returning","Direct","4","No","UPI"
9574,"CA-2014-164182","2014-07-14","2014-07-18","Standard Class","ST-20530","Shui Tom","Consumer","United States","Philadelphia","Pennsylvania","19140","East","TEC-PH-10002583","Technology","Phones","iOttie HLCRIO102 Car Mount","23.99",2,"0.4","-13.99","Medium","1.26","Returning","Social Media","4","No","Net Banking"
9579,"US-2016-111563","2016-11-04","2016-11-08","Standard Class","SM-20005","Sally Matthias","Consumer","United States","Houston","Texas","77041","Central","FUR-FU-10002445","Furniture","Furnishings","DAX Two-Tone Rosewood/Black Document Frame, Desktop, 5 x 7","11.38",3,"0.6","-5.69","Critical","1.16","New","Referral","5","No","UPI"
9583,"CA-2017-105991","2017-05-05","2017-05-06","First Class","LH-17020","Lisa Hazard","Consumer","United States","Louisville","Colorado","80027","West","OFF-BI-10003274","Office Supplies","Binders","Avery Durable Slant Ring Binders, No Labels","9.55",8,"0.7","-7.32","Critical","0.73","New","Direct","4","No","Cash on Delivery"
9591,"CA-2017-136448","2017-09-16","2017-09-18","First Class","AS-10090","Adam Shillingsburg","Consumer","United States","Philadelphia","Pennsylvania","19143","East","OFF-BI-10001359","Office Supplies","Binders","GBC DocuBind TL300 Electric Binding System","538.19",2,"0.7","-412.62","Low","50","Returning","Ads","3","No","Cash on Delivery"
9598,"CA-2017-106691","2017-11-06","2017-11-12","Standard Class","CC-12370","Christopher Conant","Consumer","United States","Houston","Texas","77070","Central","OFF-BI-10000145","Office Supplies","Binders","Zipper Ring Binder Pockets","1.25",2,"0.8","-1.93","Medium","0.1","Returning","Social Media","2","No","UPI"
9607,"CA-2014-136742","2014-04-06","2014-04-10","Standard Class","GP-14740","Guy Phonely","Corporate","United States","Lancaster","Pennsylvania","17602","East","OFF-BI-10003719","Office Supplies","Binders","Large Capacity Hanging Post Binders","44.91",6,"0.7","-35.93","High","3.97","Returning","NIL","4","No","UPI"
9626,"US-2016-148334","2016-08-22","2016-08-26","Standard Class","DD-13570","Dorothy Dickinson","Consumer","United States","Houston","Texas","77041","Central","OFF-BI-10003676","Office Supplies","Binders","GBC Standard Recycled Report Covers, Clear Plastic Sheets","4.31",2,"0.8","-6.9","High","0.62","Returning","Ads","4","No","Cash on Delivery"
9656,"CA-2017-107629","2017-12-14","2017-12-14","Same Day","DB-13060","Dave Brooks","Consumer","United States","Skokie","Illinois","60076","Central","FUR-FU-10002298","Furniture","Furnishings","Rubbermaid ClusterMat Chairmats, Mat Size- 66"" x 60"", Lip 20"" x 11"" -90 Degree Angle","266.35",6,"0.6","-292.99","Medium","24.36","New","Social Media","4","No","Cash on Delivery"
9669,"CA-2014-160766","2014-09-14","2014-09-14","Same Day","DM-13015","Darrin Martin","Consumer","United States","New York City","New York","10009","East","FUR-TA-10001039","Furniture","Tables","KI Adjustable-Height Table","464.29",9,"0.4","-108.33","Low","35.64","Returning","Referral","5","No","Credit Card"
9677,"US-2017-104661","2017-01-15","2017-01-18","First Class","TB-21250","Tim Brockman","Consumer","United States","Austin","Texas","78745","Central","OFF-BI-10001098","Office Supplies","Binders","Acco D-Ring Binder w/DublLock","4.28",1,"0.8","-6.63","Critical","0.32","Returning","Social Media","4","No","UPI"
9687,"CA-2017-161851","2017-04-15","2017-04-17","First Class","BP-11095","Bart Pistole","Corporate","United States","Miami","Florida","33180","South","OFF-BI-10004654","Office Supplies","Binders","VariCap6 Expandable Binder","15.57",3,"0.7","-11.94","Medium","1.18","Returning","Social Media","4","No","Credit Card"
9717,"US-2014-119137","2014-07-23","2014-07-27","Standard Class","AG-10900","Arthur Gainer","Consumer","United States","Tucson","Arizona","85705","West","OFF-BI-10001982","Office Supplies","Binders","Wilson Jones Custom Binder Spines & Labels","8.16",5,"0.7","-5.71","Critical",NULL,"Returning","Direct","3","No","UPI"
9726,"CA-2017-113481","2017-01-02","2017-01-04","First Class","AS-10045","Aaron Smayling","Corporate","United States","Jacksonville","North Carolina","28540","South","TEC-MA-10002178","Technology","Machines","Cisco CP-7937G Unified IP Conference Station Phone","695.7",2,"0.5","-27.83","High","94.51","New","Direct","4","No","Credit Card"
9739,"CA-2017-144638","2017-03-10","2017-03-14","Standard Class","MH-18115","Mick Hernandez","Home Office","United States","Chester","Pennsylvania","19013","East","TEC-PH-10000149","Technology","Phones","Cisco SPA525G2 IP Phone - Wireless","35.91",3,"0.4","-8.38","Critical","4.34","Returning","Social Media","3","No","Cash on Delivery"
9745,"CA-2017-124114","2017-03-02","2017-03-02","Same Day","RS-19765","Roland Schwarz","Corporate","United States","Waco","Texas","76706","Central","OFF-BI-10004022","Office Supplies","Binders","Acco Suede Grain Vinyl Round Ring Binder","0.56",1,"0.8","-0.95","High","0.03","Returning","Referral","4","No","Cash on Delivery"
9754,"US-2016-157490","2016-10-06","2016-10-07","First Class","LB-16795","Laurel Beltran","Home Office","United States","Pueblo","Colorado","81001","West","TEC-MA-10001695","Technology","Machines","Zebra GK420t Direct Thermal/Thermal Transfer Printer","703.71",6,"0.7","-938.28","Critical","72.31","Returning","Direct","4","No","Credit Card"
9755,"CA-2014-103744","2014-02-23","2014-02-27","Standard Class","MG-17875","Michael Grace","Home Office","United States","El Paso","Texas","79907","Central","OFF-BI-10000320","Office Supplies","Binders","GBC Plastic Binding Combs","4.43",3,"0.8","-6.86","High","0.46","Returning","Direct","4","No","Cash on Delivery"
9761,"CA-2015-120397","2015-07-02","2015-07-02","Same Day","RB-19435","Richard Bierner","Consumer","United States","Houston","Texas","77070","Central","OFF-AP-10001293","Office Supplies","Appliances","Belkin 8 Outlet Surge Protector","32.78",4,"0.8","-85.24","High","1.79","Returning","Ads","5","No","Credit Card"
9769,"CA-2015-154284","2015-12-21","2015-12-26","Second Class","SZ-20035","Sam Zeldin","Home Office","United States","Saint Charles","Illinois","60174","Central","FUR-FU-10003039","Furniture","Furnishings","Howard Miller 11-1/2"" Diameter Grantwood Wall Clock","51.76",3,"0.6","-33.64","Medium","6.95","Returning","Email","3","No","Cash on Delivery"
9773,"CA-2017-125269","2017-04-24","2017-04-30","Standard Class","AF-10870","Art Ferguson","Consumer","United States","Chicago","Illinois","60610","Central","OFF-BI-10001628","Office Supplies","Binders","Acco Data Flex Cable Posts For Top & Bottom Load Binders, 6"" Capacity","10.43",5,"0.8","-18.25","Medium","1.32","New","Ads","5","No","Credit Card"
9774,"CA-2016-125920","2016-05-21","2016-05-28","Standard Class","SH-19975","Sally Hughsby","Corporate","United States","Chicago","Illinois","60610","Central","OFF-BI-10003429","Office Supplies","Binders","Cardinal HOLDit! Binder Insert Strips,Extra Strips","3.8",3,"0.8","-5.89","Medium","0.53","Returning","Direct","5","No","UPI"
